attribution_id,campaign_id,audience_id,media_channel,timestamp,touchpoint_type,attribution_percent,benchmark
ATTR_005847,CAM_000342,AUD_001090,Social,2025-06-08 07:12:55,Impression,0.85,0.45
ATTR_005848,CAM_000283,AUD_000778,Print,2025-08-10 07:17:40,Click,0.98,0.53
ATTR_005849,CAM_000356,AUD_001074,Email,2025-03-10 04:52:13,Conversion,0.16,0.05
ATTR_005850,CAM_000233,AUD_001106,Radio,2025-01-13 11:33:19,Share,0.8,0.29
ATTR_005851,CAM_000120,AUD_001084,Retail,2025-06-29 10:55:00,Impression,0.36,0.13
ATTR_005852,CAM_000187,AUD_000868,Print,2025-06-23 18:27:24,Engagement,0.24,0.78
ATTR_005853,CAM_000076,AUD_000289,OOH,2025-04-30 16:29:22,Impression,0.16,0.52
ATTR_005854,CAM_000205,AUD_000371,TV,2025-08-04 00:18:14,Comment,0.59,0.47
ATTR_005855,CAM_000362,AUD_000334,TV,2025-01-27 22:56:15,Share,0.39,0.43
ATTR_005856,CAM_000186,AUD_000628,Digital,2025-04-16 08:55:20,Click,0.99,0.27
ATTR_005857,CAM_000090,AUD_000730,TV,2025-02-01 17:42:53,View,0.82,0.8
ATTR_005858,CAM_000157,AUD_001094,OOH,2025-05-24 10:36:13,Engagement,0.94,0.57
ATTR_005859,CAM_000109,AUD_000325,Digital,2025-07-30 18:44:57,Conversion,0.44,0.31
ATTR_005860,CAM_000021,AUD_000632,Streaming,2025-07-24 21:32:08,Click,0.88,0.63
ATTR_005861,CAM_000277,AUD_001022,OOH,2025-07-15 20:49:29,Conversion,0.8,0.09
ATTR_005862,CAM_000333,AUD_000018,Radio,2025-01-16 20:17:54,Share,0.75,0.78
ATTR_005863,CAM_000013,AUD_000652,TV,2024-11-22 13:53:48,Conversion,0.38,0.56
ATTR_005864,CAM_000248,AUD_000901,Digital,2025-08-23 04:21:06,Comment,0.44,0.59
ATTR_005865,CAM_000074,AUD_001104,Digital,2025-05-11 00:21:28,Conversion,0.32,0.56
ATTR_005866,CAM_000088,AUD_000502,Digital,2025-08-15 10:23:36,View,0.36,0.13
ATTR_005867,CAM_000145,AUD_000700,Streaming,2025-07-22 21:36:59,View,0.22,0.39
ATTR_005868,CAM_000135,AUD_001104,OOH,2025-03-18 17:59:23,Impression,0.21,0.28
ATTR_005869,CAM_000108,AUD_000860,Streaming,2025-07-26 03:20:38,Engagement,0.65,0.38
ATTR_005870,CAM_000273,AUD_000053,Print,2025-08-16 02:31:10,Conversion,0.49,0.69
ATTR_005871,CAM_000044,AUD_000501,TV,2025-07-13 13:19:18,Share,0.63,0.44
ATTR_005872,CAM_000227,AUD_001095,Print,2025-08-27 22:14:45,Comment,0.22,0.38
ATTR_005873,CAM_000353,AUD_000266,Digital,2025-02-18 20:32:35,Comment,0.16,0.07
ATTR_005874,CAM_000038,AUD_000968,Digital,2025-08-13 23:30:06,Click,0.52,0.23
ATTR_005875,CAM_000313,AUD_000563,Social,2025-07-27 02:06:32,Impression,0.67,0.13
ATTR_005876,CAM_000085,AUD_000126,Print,2025-07-14 23:15:32,Click,0.9,0.29
ATTR_005877,CAM_000394,AUD_000720,Digital,2025-01-06 13:11:29,Conversion,0.78,0.13
ATTR_005878,CAM_000282,AUD_000377,Digital,2025-02-13 11:47:36,Engagement,0.17,0.1
ATTR_005879,CAM_000357,AUD_000048,Radio,2025-07-26 12:40:01,Share,0.4,0.25
ATTR_005880,CAM_000342,AUD_000250,Retail,2025-06-22 14:25:13,View,0.27,0.41
ATTR_005881,CAM_000266,AUD_000463,OOH,2025-03-30 19:41:38,Impression,0.22,0.52
ATTR_005882,CAM_000057,AUD_000674,Social,2024-10-29 15:03:15,Share,0.3,0.29
ATTR_005883,CAM_000032,AUD_000441,Social,2025-08-19 01:10:41,Impression,0.65,0.37
ATTR_005884,CAM_000224,AUD_000035,Email,2025-03-29 20:43:28,Engagement,0.43,0.34
ATTR_005885,CAM_000092,AUD_000685,Radio,2025-05-19 11:30:40,Engagement,0.94,0.44
ATTR_005886,CAM_000070,AUD_000212,Radio,2025-03-19 07:45:20,Conversion,0.82,0.68
ATTR_005887,CAM_000312,AUD_000126,Retail,2025-06-23 01:49:30,Impression,0.89,0.5
ATTR_005888,CAM_000310,AUD_000317,OOH,2025-04-28 21:54:57,Conversion,0.65,0.76
ATTR_005889,CAM_000340,AUD_001108,Social,2025-08-10 17:10:49,View,0.78,0.68
ATTR_005890,CAM_000088,AUD_000589,Retail,2025-08-05 05:11:53,Conversion,0.54,0.12
ATTR_005891,CAM_000040,AUD_000133,Print,2025-05-01 11:49:37,Share,0.54,0.57
ATTR_005892,CAM_000203,AUD_000727,Digital,2025-09-02 21:02:12,Share,0.38,0.77
ATTR_005893,CAM_000359,AUD_000379,Print,2025-04-18 04:41:15,Impression,0.86,0.58
ATTR_005894,CAM_000351,AUD_000432,Retail,2025-03-10 00:14:30,Comment,0.48,0.28
ATTR_005895,CAM_000042,AUD_000437,Retail,2024-12-09 14:30:16,Click,0.61,0.42
ATTR_005896,CAM_000089,AUD_000366,Streaming,2025-05-18 04:51:24,Click,0.81,0.36
ATTR_005897,CAM_000051,AUD_000272,Social,2025-05-06 21:23:12,Conversion,0.34,0.39
ATTR_005898,CAM_000215,AUD_000059,Streaming,2025-05-06 02:18:54,Click,0.7,0.24
ATTR_005899,CAM_000298,AUD_000506,Digital,2025-08-12 01:36:32,Impression,0.29,0.3
ATTR_005900,CAM_000360,AUD_000472,Retail,2025-08-07 09:41:14,Share,0.96,0.35
ATTR_005901,CAM_000326,AUD_000957,OOH,2025-04-19 10:41:29,Click,0.92,0.26
ATTR_005902,CAM_000150,AUD_000339,Email,2025-06-18 02:26:06,Impression,0.1,0.2
ATTR_005903,CAM_000005,AUD_000782,Email,2025-08-06 14:56:47,Comment,0.31,0.17
ATTR_005904,CAM_000028,AUD_000678,Social,2025-04-05 05:02:27,Click,0.23,0.32
ATTR_005905,CAM_000351,AUD_000922,OOH,2025-04-11 02:58:32,Engagement,0.96,0.06
ATTR_005906,CAM_000291,AUD_000886,Retail,2025-01-24 15:27:42,Comment,0.58,0.38
ATTR_005907,CAM_000102,AUD_000407,Retail,2025-03-28 02:56:12,Conversion,0.25,0.12
ATTR_005908,CAM_000115,AUD_001044,Retail,2025-08-27 08:25:17,View,0.61,0.25
ATTR_005909,CAM_000286,AUD_001080,OOH,2025-07-22 00:46:15,View,0.24,0.37
ATTR_005910,CAM_000206,AUD_000702,Radio,2025-06-21 04:50:45,Engagement,0.14,0.71
ATTR_005911,CAM_000248,AUD_000594,Streaming,2025-07-27 19:27:04,Share,0.65,0.1
ATTR_005912,CAM_000328,AUD_000113,Retail,2025-05-03 17:20:56,Impression,0.14,0.24
ATTR_005913,CAM_000233,AUD_000325,Retail,2025-07-13 04:13:48,Engagement,0.42,0.45
ATTR_005914,CAM_000316,AUD_000353,TV,2025-08-29 16:41:42,Engagement,0.2,0.64
ATTR_005915,CAM_000355,AUD_000762,Social,2025-06-28 19:24:01,Click,0.36,0.39
ATTR_005916,CAM_000106,AUD_000806,Streaming,2025-08-16 17:36:45,Impression,0.94,0.27
ATTR_005917,CAM_000218,AUD_000631,Print,2025-07-23 04:47:52,Click,0.82,0.69
ATTR_005918,CAM_000042,AUD_000995,Digital,2025-07-16 04:14:31,Engagement,0.75,0.38
ATTR_005919,CAM_000273,AUD_001076,OOH,2025-05-12 19:25:11,Comment,0.13,0.63
ATTR_005920,CAM_000399,AUD_000932,TV,2025-08-06 09:10:11,Comment,0.54,0.22
ATTR_005921,CAM_000382,AUD_000476,TV,2025-02-12 12:24:24,Engagement,0.74,0.17
ATTR_005922,CAM_000361,AUD_000935,Retail,2025-02-25 16:03:48,Share,0.55,0.44
ATTR_005923,CAM_000245,AUD_000601,Streaming,2025-05-05 21:51:17,Share,0.21,0.58
ATTR_005924,CAM_000371,AUD_000327,TV,2025-04-15 16:44:01,Conversion,0.45,0.2
ATTR_005925,CAM_000270,AUD_000488,Social,2025-08-14 21:55:05,Click,0.61,0.38
ATTR_005926,CAM_000269,AUD_000359,Radio,2025-04-17 06:19:48,View,0.28,0.19
ATTR_005927,CAM_000375,AUD_000476,OOH,2025-07-01 05:11:58,Comment,0.25,0.33
ATTR_005928,CAM_000288,AUD_000605,TV,2024-12-06 03:27:38,Conversion,0.12,0.34
ATTR_005929,CAM_000115,AUD_001121,TV,2025-08-09 15:02:55,View,0.21,0.54
ATTR_005930,CAM_000122,AUD_000988,TV,2025-06-11 18:09:05,Conversion,0.14,0.73
ATTR_005931,CAM_000296,AUD_001063,Streaming,2025-07-12 17:27:17,Conversion,0.68,0.68
ATTR_005932,CAM_000012,AUD_000115,Streaming,2025-07-29 04:53:52,Impression,0.24,0.7
ATTR_005933,CAM_000128,AUD_000190,Print,2025-05-28 04:55:40,Click,0.34,0.47
ATTR_005934,CAM_000384,AUD_000239,OOH,2025-02-14 17:19:14,Impression,0.39,0.7
ATTR_005935,CAM_000062,AUD_001035,Radio,2025-03-28 20:06:52,Engagement,0.66,0.53
ATTR_005936,CAM_000269,AUD_000258,Streaming,2025-05-02 10:28:22,Impression,0.53,0.25
ATTR_005937,CAM_000369,AUD_001030,Retail,2025-07-23 21:25:06,View,0.22,0.44
ATTR_005938,CAM_000141,AUD_000373,OOH,2025-08-09 16:37:27,Click,0.99,0.09
ATTR_005939,CAM_000161,AUD_000024,Streaming,2025-06-07 19:46:25,Share,0.35,0.15
ATTR_005940,CAM_000116,AUD_000869,Streaming,2025-08-14 09:27:36,Engagement,0.91,0.7
ATTR_005941,CAM_000218,AUD_000574,Social,2025-08-01 10:07:57,Impression,0.2,0.23
ATTR_005942,CAM_000340,AUD_001180,Digital,2025-01-18 17:10:23,Click,0.17,0.63
ATTR_005943,CAM_000084,AUD_000082,Email,2025-07-27 16:39:01,Share,0.26,0.75
ATTR_005944,CAM_000264,AUD_000169,TV,2025-05-09 07:51:10,Impression,0.37,0.6
ATTR_005945,CAM_000005,AUD_000607,OOH,2025-03-16 01:21:58,Conversion,0.36,0.33
ATTR_005946,CAM_000304,AUD_001038,Retail,2025-07-26 20:21:11,Impression,0.22,0.72
ATTR_005947,CAM_000138,AUD_000290,OOH,2025-04-21 20:13:19,Impression,0.56,0.57
ATTR_005948,CAM_000308,AUD_000227,Streaming,2025-02-11 11:13:38,Engagement,0.77,0.11
ATTR_005949,CAM_000298,AUD_001197,Social,2024-12-05 23:59:54,Conversion,0.57,0.35
ATTR_005950,CAM_000209,AUD_000816,Social,2025-04-25 18:57:43,Engagement,0.89,0.55
ATTR_005951,CAM_000089,AUD_000424,Email,2025-05-11 20:49:03,Impression,0.31,0.53
ATTR_005952,CAM_000022,AUD_000310,Streaming,2025-07-12 03:14:08,Conversion,0.54,0.54
ATTR_005953,CAM_000247,AUD_000870,Social,2024-10-31 05:47:01,Impression,0.11,0.15
ATTR_005954,CAM_000229,AUD_000150,OOH,2025-06-14 00:47:59,Comment,0.67,0.69
ATTR_005955,CAM_000085,AUD_000179,OOH,2025-07-29 04:44:17,Impression,0.41,0.21
ATTR_005956,CAM_000051,AUD_000562,Radio,2025-07-11 21:36:45,Click,0.26,0.6
ATTR_005957,CAM_000046,AUD_000733,Email,2025-08-05 07:02:56,View,0.58,0.27
ATTR_005958,CAM_000107,AUD_000359,TV,2025-02-03 20:53:32,Click,0.96,0.75
ATTR_005959,CAM_000315,AUD_000961,Email,2025-08-04 14:28:18,Impression,0.26,0.07
ATTR_005960,CAM_000019,AUD_000806,Digital,2025-07-28 07:05:15,View,0.18,0.65
ATTR_005961,CAM_000101,AUD_000734,OOH,2025-03-20 23:51:15,Engagement,0.39,0.57
ATTR_005962,CAM_000047,AUD_000813,Retail,2025-04-10 13:13:12,Comment,0.62,0.65
ATTR_005963,CAM_000299,AUD_000491,Digital,2024-11-12 19:49:50,Comment,0.88,0.46
ATTR_005964,CAM_000171,AUD_000348,Social,2025-08-20 15:37:27,Impression,0.32,0.09
ATTR_005965,CAM_000279,AUD_000942,Social,2025-05-10 08:19:37,View,0.98,0.15
ATTR_005966,CAM_000024,AUD_000960,Digital,2025-07-15 08:33:57,Comment,0.53,0.12
ATTR_005967,CAM_000391,AUD_000886,Email,2025-08-20 19:05:54,Comment,0.97,0.32
ATTR_005968,CAM_000078,AUD_001194,OOH,2025-03-01 23:30:47,View,0.49,0.12
ATTR_005969,CAM_000145,AUD_000525,Retail,2025-08-03 19:48:09,Share,0.67,0.65
ATTR_005970,CAM_000357,AUD_000738,TV,2025-08-27 21:35:19,Share,0.43,0.8
ATTR_005971,CAM_000243,AUD_000032,Radio,2025-02-22 03:15:21,Share,0.83,0.52
ATTR_005972,CAM_000375,AUD_000859,Retail,2025-06-19 02:24:51,View,0.84,0.35
ATTR_005973,CAM_000258,AUD_000338,Email,2025-08-10 04:31:35,Share,0.44,0.39
ATTR_005974,CAM_000029,AUD_000784,Digital,2025-07-25 14:43:40,Engagement,0.99,0.78
ATTR_005975,CAM_000187,AUD_000792,TV,2025-07-10 20:40:32,View,0.85,0.06
ATTR_005976,CAM_000370,AUD_000889,Retail,2025-05-27 10:58:24,Engagement,0.51,0.56
ATTR_005977,CAM_000263,AUD_000971,Retail,2025-08-16 05:01:59,Click,0.23,0.18
ATTR_005978,CAM_000092,AUD_000718,Social,2025-06-09 17:59:54,Impression,0.56,0.37
ATTR_005979,CAM_000373,AUD_001197,OOH,2025-05-12 05:14:14,Conversion,0.18,0.79
ATTR_005980,CAM_000285,AUD_000991,Radio,2025-07-13 13:58:47,View,0.59,0.52
ATTR_005981,CAM_000242,AUD_000941,Radio,2025-07-29 03:54:25,View,0.9,0.2
ATTR_005982,CAM_000134,AUD_000668,Social,2025-04-16 02:08:56,Conversion,0.9,0.77
ATTR_005983,CAM_000104,AUD_000444,Digital,2025-05-07 17:39:31,View,0.25,0.6
ATTR_005984,CAM_000328,AUD_001108,Streaming,2025-03-26 04:25:37,Comment,0.32,0.3
ATTR_005985,CAM_000182,AUD_000757,Streaming,2025-07-05 15:13:18,Comment,0.16,0.37
ATTR_005986,CAM_000353,AUD_000084,OOH,2025-03-13 05:39:28,Comment,0.74,0.24
ATTR_005987,CAM_000042,AUD_000918,Social,2025-05-12 15:30:04,Click,0.21,0.23
ATTR_005988,CAM_000257,AUD_000738,Streaming,2025-07-04 21:04:26,Share,0.4,0.36
ATTR_005989,CAM_000306,AUD_000291,TV,2025-06-24 02:35:52,View,0.15,0.51
ATTR_005990,CAM_000059,AUD_000293,Streaming,2025-02-01 04:43:44,View,0.34,0.25
ATTR_005991,CAM_000196,AUD_001115,Social,2025-05-15 08:37:00,Conversion,0.4,0.46
ATTR_005992,CAM_000168,AUD_001170,TV,2025-02-14 10:42:54,Conversion,0.86,0.22
ATTR_005993,CAM_000388,AUD_000624,Digital,2025-04-26 20:45:09,Engagement,0.17,0.32
ATTR_005994,CAM_000303,AUD_000089,Email,2025-08-18 13:57:12,Conversion,0.49,0.39
ATTR_005995,CAM_000104,AUD_000676,Print,2025-05-31 01:08:13,Share,0.7,0.42
ATTR_005996,CAM_000152,AUD_000329,Retail,2025-05-09 14:38:33,Share,0.28,0.71
ATTR_005997,CAM_000395,AUD_000827,Social,2025-05-18 04:29:03,Click,0.4,0.6
ATTR_005998,CAM_000030,AUD_000582,Social,2025-04-06 20:52:06,Share,0.85,0.33
ATTR_005999,CAM_000050,AUD_000337,Social,2025-04-04 01:08:04,Conversion,0.94,0.08
ATTR_006000,CAM_000183,AUD_000057,Digital,2025-08-12 18:17:55,Impression,0.3,0.79
ATTR_006001,CAM_000211,AUD_000926,OOH,2025-08-10 11:13:06,Comment,0.79,0.69
ATTR_006002,CAM_000351,AUD_000130,Email,2025-08-04 11:59:49,Comment,0.38,0.23
ATTR_006003,CAM_000349,AUD_000190,Streaming,2025-07-25 01:39:43,Share,0.42,0.07
ATTR_006004,CAM_000149,AUD_000379,TV,2025-05-04 13:56:55,Share,0.63,0.24
ATTR_006005,CAM_000379,AUD_001144,Print,2025-05-17 10:14:11,Impression,0.22,0.74
ATTR_006006,CAM_000365,AUD_000770,Social,2025-08-03 14:04:48,View,0.69,0.39
ATTR_006007,CAM_000113,AUD_000508,Email,2025-07-06 00:00:49,Impression,0.59,0.58
ATTR_006008,CAM_000011,AUD_000964,Radio,2025-06-18 15:58:51,Engagement,0.78,0.14
ATTR_006009,CAM_000120,AUD_000204,Social,2025-08-12 04:18:42,Engagement,0.57,0.28
ATTR_006010,CAM_000095,AUD_000830,TV,2025-06-18 01:05:56,View,0.29,0.78
ATTR_006011,CAM_000292,AUD_000375,Email,2025-07-17 10:53:24,Engagement,0.18,0.49
ATTR_006012,CAM_000297,AUD_000147,OOH,2025-08-10 13:23:43,Impression,0.25,0.76
ATTR_006013,CAM_000297,AUD_000885,Print,2025-01-13 02:35:15,View,0.75,0.43
ATTR_006014,CAM_000369,AUD_000749,TV,2025-07-03 14:48:42,Click,0.58,0.46
ATTR_006015,CAM_000007,AUD_000400,Social,2025-08-17 00:28:04,Comment,0.79,0.21
ATTR_006016,CAM_000104,AUD_000842,Radio,2025-05-22 15:09:04,Click,0.74,0.76
ATTR_006017,CAM_000309,AUD_000580,Print,2025-03-04 05:39:11,Conversion,0.96,0.38
ATTR_006018,CAM_000125,AUD_000411,Streaming,2025-06-19 21:38:40,Comment,0.33,0.5
ATTR_006019,CAM_000364,AUD_000556,Retail,2025-05-15 04:11:00,View,0.32,0.53
ATTR_006020,CAM_000342,AUD_001058,Retail,2025-07-14 17:00:15,View,0.61,0.22
ATTR_006021,CAM_000101,AUD_001108,Radio,2025-03-13 07:18:39,Engagement,0.69,0.23
ATTR_006022,CAM_000345,AUD_001176,TV,2025-07-28 19:38:37,Share,0.83,0.4
ATTR_006023,CAM_000324,AUD_000306,Radio,2025-08-10 00:32:56,View,0.72,0.41
ATTR_006024,CAM_000253,AUD_000839,Radio,2025-02-22 03:49:21,Conversion,0.39,0.54
ATTR_006025,CAM_000126,AUD_000770,Print,2025-09-03 12:04:17,Engagement,0.38,0.64
ATTR_006026,CAM_000141,AUD_000561,Digital,2025-08-06 21:23:47,Share,0.9,0.53
ATTR_006027,CAM_000357,AUD_000285,Streaming,2025-07-29 22:17:15,Impression,0.96,0.24
ATTR_006028,CAM_000286,AUD_000686,Social,2025-07-08 00:44:34,View,0.38,0.43
ATTR_006029,CAM_000257,AUD_001002,Streaming,2025-07-05 07:12:50,View,0.78,0.38
ATTR_006030,CAM_000026,AUD_000355,Social,2025-07-03 19:21:16,Share,0.88,0.19
ATTR_006031,CAM_000302,AUD_000354,Streaming,2025-03-13 23:27:52,Conversion,0.41,0.4
ATTR_006032,CAM_000020,AUD_000506,TV,2025-04-15 09:15:25,Engagement,0.37,0.17
ATTR_006033,CAM_000089,AUD_000356,Email,2025-08-11 10:09:34,Conversion,0.12,0.52
ATTR_006034,CAM_000324,AUD_001087,TV,2025-01-07 20:45:52,Engagement,0.95,0.48
ATTR_006035,CAM_000267,AUD_000480,Digital,2025-08-11 01:39:08,Engagement,0.29,0.78
ATTR_006036,CAM_000007,AUD_000506,Email,2025-08-20 08:23:05,Comment,0.46,0.45
ATTR_006037,CAM_000071,AUD_000915,Print,2025-06-07 12:49:47,View,0.64,0.62
ATTR_006038,CAM_000257,AUD_000024,Social,2025-04-27 14:28:37,Impression,0.62,0.43
ATTR_006039,CAM_000065,AUD_000082,Radio,2025-03-27 08:15:25,Engagement,0.27,0.38
ATTR_006040,CAM_000247,AUD_000966,Streaming,2025-07-10 22:56:47,Impression,0.12,0.65
ATTR_006041,CAM_000114,AUD_000352,Digital,2025-07-24 09:54:34,Click,0.33,0.09
ATTR_006042,CAM_000319,AUD_000590,Radio,2024-12-19 15:24:28,Conversion,0.21,0.62
ATTR_006043,CAM_000280,AUD_000731,Email,2025-08-17 02:20:42,Impression,0.56,0.7
ATTR_006044,CAM_000173,AUD_000481,Retail,2025-06-08 07:32:36,Engagement,0.94,0.73
ATTR_006045,CAM_000056,AUD_001143,Retail,2025-05-25 13:36:12,Engagement,0.6,0.28
ATTR_006046,CAM_000303,AUD_001185,Social,2025-08-09 23:49:26,Share,0.44,0.59
ATTR_006047,CAM_000261,AUD_000432,OOH,2025-08-01 22:22:12,Engagement,0.25,0.77
ATTR_006048,CAM_000191,AUD_000127,OOH,2025-08-10 15:06:57,Engagement,0.34,0.21
ATTR_006049,CAM_000253,AUD_000318,Social,2025-07-04 03:42:06,Comment,0.63,0.1
ATTR_006050,CAM_000246,AUD_000016,Retail,2025-01-25 12:08:23,Conversion,0.92,0.58
ATTR_006051,CAM_000192,AUD_000614,Radio,2025-06-17 03:22:14,Share,0.34,0.13
ATTR_006052,CAM_000315,AUD_000222,Streaming,2025-08-05 06:48:38,Engagement,0.56,0.63
ATTR_006053,CAM_000221,AUD_001079,Social,2025-01-27 23:28:08,View,0.33,0.25
ATTR_006054,CAM_000316,AUD_000722,Radio,2025-07-28 22:37:00,Comment,0.6,0.7
ATTR_006055,CAM_000290,AUD_000265,Digital,2025-07-08 07:54:59,Engagement,0.82,0.21
ATTR_006056,CAM_000075,AUD_000569,Radio,2025-08-09 02:11:09,Engagement,0.59,0.27
ATTR_006057,CAM_000124,AUD_000085,Retail,2025-08-20 01:53:20,Comment,0.24,0.1
ATTR_006058,CAM_000200,AUD_000713,Social,2025-08-13 19:49:42,View,0.43,0.52
ATTR_006059,CAM_000126,AUD_000039,TV,2024-11-30 10:52:56,View,0.86,0.55
ATTR_006060,CAM_000371,AUD_000172,Streaming,2025-08-08 14:01:40,Share,0.63,0.4
ATTR_006061,CAM_000198,AUD_000716,TV,2025-08-03 10:36:07,Engagement,0.2,0.52
ATTR_006062,CAM_000240,AUD_000551,Print,2025-04-11 05:41:21,Comment,0.68,0.73
ATTR_006063,CAM_000304,AUD_000550,Digital,2025-04-15 16:32:46,Comment,0.61,0.11
ATTR_006064,CAM_000243,AUD_000645,TV,2025-06-29 22:45:05,Click,0.73,0.76
ATTR_006065,CAM_000022,AUD_000253,Social,2025-07-20 14:43:39,Conversion,0.83,0.7
ATTR_006066,CAM_000329,AUD_000141,Digital,2025-04-01 23:31:46,Conversion,0.73,0.27
ATTR_006067,CAM_000376,AUD_000656,Social,2025-07-18 00:13:51,Share,0.71,0.23
ATTR_006068,CAM_000070,AUD_000846,Social,2025-03-22 12:40:07,Engagement,0.89,0.42
ATTR_006069,CAM_000141,AUD_000492,TV,2025-08-11 03:20:26,Comment,0.84,0.72
ATTR_006070,CAM_000150,AUD_000568,Retail,2025-07-03 02:27:54,Click,0.54,0.68
ATTR_006071,CAM_000176,AUD_000739,Retail,2025-03-29 16:14:52,Share,0.28,0.06
ATTR_006072,CAM_000294,AUD_000744,Retail,2024-10-09 07:41:26,Impression,0.89,0.59
ATTR_006073,CAM_000305,AUD_000895,Streaming,2025-07-05 04:15:52,View,0.34,0.65
ATTR_006074,CAM_000157,AUD_000744,TV,2025-07-07 04:04:06,View,0.45,0.09
ATTR_006075,CAM_000019,AUD_000344,Digital,2025-08-11 10:35:44,Impression,0.6,0.34
ATTR_006076,CAM_000217,AUD_000545,Print,2025-08-11 15:11:07,View,0.89,0.16
ATTR_006077,CAM_000235,AUD_001005,TV,2025-08-05 04:01:37,Impression,0.72,0.53
ATTR_006078,CAM_000147,AUD_000757,Digital,2025-02-17 23:20:20,Conversion,0.73,0.55
ATTR_006079,CAM_000366,AUD_001085,Digital,2025-06-12 03:52:56,Impression,0.66,0.63
ATTR_006080,CAM_000277,AUD_000551,Social,2025-07-13 16:21:03,Impression,0.58,0.46
ATTR_006081,CAM_000203,AUD_000643,Digital,2025-07-31 20:43:41,Comment,0.58,0.4
ATTR_006082,CAM_000127,AUD_000625,Radio,2025-08-01 17:09:43,Share,0.93,0.23
ATTR_006083,CAM_000066,AUD_000669,Print,2025-08-30 22:45:54,Click,0.46,0.66
ATTR_006084,CAM_000272,AUD_000476,Radio,2025-06-15 03:09:59,Conversion,0.29,0.51
ATTR_006085,CAM_000140,AUD_000531,TV,2025-08-02 21:48:12,Conversion,0.53,0.41
ATTR_006086,CAM_000131,AUD_000862,Email,2025-08-21 22:55:53,Share,0.93,0.51
ATTR_006087,CAM_000127,AUD_000385,TV,2025-08-04 02:06:59,Comment,0.14,0.07
ATTR_006088,CAM_000282,AUD_000315,Print,2024-11-22 18:26:50,Comment,0.2,0.23
ATTR_006089,CAM_000311,AUD_000505,Digital,2025-04-08 12:07:39,Comment,0.27,0.42
ATTR_006090,CAM_000371,AUD_001024,OOH,2025-09-02 18:51:27,Impression,0.52,0.6
ATTR_006091,CAM_000198,AUD_000014,Streaming,2025-05-12 13:10:55,Conversion,0.53,0.15
ATTR_006092,CAM_000269,AUD_000191,Digital,2025-06-03 14:51:45,Conversion,0.98,0.65
ATTR_006093,CAM_000211,AUD_000211,Social,2025-08-13 18:47:07,Share,0.4,0.63
ATTR_006094,CAM_000308,AUD_000789,Retail,2025-04-27 21:11:06,View,0.87,0.59
ATTR_006095,CAM_000205,AUD_000484,Social,2025-04-08 02:08:57,Impression,0.44,0.46
ATTR_006096,CAM_000005,AUD_000471,Email,2025-03-03 13:10:15,Conversion,0.37,0.61
ATTR_006097,CAM_000293,AUD_001171,Streaming,2025-08-11 17:01:32,Click,0.49,0.11
ATTR_006098,CAM_000026,AUD_000303,Radio,2025-05-05 19:10:22,Comment,0.35,0.55
ATTR_006099,CAM_000188,AUD_000954,Radio,2025-02-09 15:33:01,Click,0.78,0.39
ATTR_006100,CAM_000274,AUD_000714,Streaming,2025-06-07 04:03:09,Share,0.68,0.34
ATTR_006101,CAM_000050,AUD_000768,OOH,2025-05-14 17:23:01,View,0.96,0.57
ATTR_006102,CAM_000059,AUD_000625,OOH,2025-01-11 19:48:06,Conversion,0.81,0.29
ATTR_006103,CAM_000155,AUD_000468,Streaming,2025-06-04 18:36:36,Click,0.28,0.79
ATTR_006104,CAM_000071,AUD_000296,Streaming,2025-04-09 14:36:58,Impression,0.97,0.14
ATTR_006105,CAM_000235,AUD_000716,Streaming,2025-08-03 20:50:46,Click,0.43,0.15
ATTR_006106,CAM_000156,AUD_000829,Email,2025-07-20 22:49:43,View,0.92,0.78
ATTR_006107,CAM_000297,AUD_000663,Digital,2025-02-09 10:41:57,View,0.4,0.56
ATTR_006108,CAM_000377,AUD_000185,OOH,2025-06-24 17:05:04,Conversion,0.95,0.18
ATTR_006109,CAM_000315,AUD_000513,Email,2025-08-06 03:59:52,Engagement,0.62,0.73
ATTR_006110,CAM_000162,AUD_000661,Radio,2025-08-22 04:48:29,Conversion,0.37,0.42
ATTR_006111,CAM_000121,AUD_000511,Print,2025-09-05 16:21:20,View,0.3,0.75
ATTR_006112,CAM_000356,AUD_000186,Streaming,2025-08-12 17:37:22,Impression,0.43,0.74
ATTR_006113,CAM_000195,AUD_000440,TV,2025-08-09 14:32:14,Engagement,0.4,0.4
ATTR_006114,CAM_000108,AUD_000381,Print,2025-03-08 02:11:35,View,0.92,0.43
ATTR_006115,CAM_000022,AUD_000813,OOH,2025-05-07 17:38:17,Click,0.55,0.74
ATTR_006116,CAM_000354,AUD_000777,Print,2025-04-04 10:44:01,Conversion,0.99,0.18
ATTR_006117,CAM_000307,AUD_000266,Email,2025-01-07 13:51:53,View,0.55,0.16
ATTR_006118,CAM_000073,AUD_001149,Streaming,2025-06-15 19:13:19,Comment,0.24,0.57
ATTR_006119,CAM_000145,AUD_001061,Retail,2025-05-06 21:48:58,Impression,0.14,0.22
ATTR_006120,CAM_000173,AUD_000499,Print,2025-08-12 15:09:00,View,0.33,0.74
ATTR_006121,CAM_000263,AUD_000681,Radio,2024-11-27 22:34:54,Comment,0.47,0.72
ATTR_006122,CAM_000307,AUD_000741,Social,2025-02-21 19:50:00,Conversion,0.51,0.62
