engagement_id,audience_id,channel_type,impressions,reach,frequency,engagement_rate
ENG_003538,AUD_001014,Digital,34463,29197,1.18,0.03
ENG_003539,AUD_001015,Digital,31715,28442,1.12,0.0381
ENG_003540,AUD_001015,Email,10120,8725,1.16,0.0105
ENG_003541,AUD_001015,Radio,6170,4625,1.33,0.0131
ENG_003542,AUD_001016,Social,24952,19268,1.29,0.078
ENG_003543,AUD_001016,Email,8021,5152,1.56,0.01
ENG_003544,AUD_001016,OOH,16444,10724,1.53,0.0276
ENG_003545,AUD_001017,Radio,14646,12830,1.14,0.0203
ENG_003546,AUD_001017,Streaming,13336,10360,1.29,0.0126
ENG_003547,AUD_001018,Email,9610,5821,1.65,0.007
ENG_003548,AUD_001018,TV,153294,125233,1.22,0.0049
ENG_003549,AUD_001019,Retail,2021,1505,1.34,0.0185
ENG_003550,AUD_001019,Radio,5459,3913,1.4,0.0077
ENG_003551,AUD_001019,Print,5386,4345,1.24,0.0216
ENG_003552,AUD_001019,Streaming,73487,48048,1.53,0.0184
ENG_003553,AUD_001020,Radio,8802,5666,1.55,0.0025
ENG_003554,AUD_001020,Email,4156,2982,1.39,0.0261
ENG_003555,AUD_001021,Digital,28690,18045,1.59,0.0382
ENG_003556,AUD_001021,OOH,13931,9772,1.43,0.0214
ENG_003557,AUD_001021,Email,3244,2357,1.38,0.0169
ENG_003558,AUD_001022,Retail,2341,1544,1.52,0.0133
ENG_003559,AUD_001022,Radio,1152,1019,1.13,0.0286
ENG_003560,AUD_001022,TV,171710,119701,1.43,0.0023
ENG_003561,AUD_001023,Print,17778,11123,1.6,0.0275
ENG_003562,AUD_001023,Retail,1602,1277,1.25,0.0142
ENG_003563,AUD_001023,Social,7334,6021,1.22,0.0271
ENG_003564,AUD_001023,TV,72876,55473,1.31,0.0098
ENG_003565,AUD_001023,Radio,11800,10359,1.14,0.026
ENG_003566,AUD_001024,Social,12148,10921,1.11,0.0673
ENG_003567,AUD_001024,Print,13393,9876,1.36,0.0224
ENG_003568,AUD_001024,Retail,3944,3134,1.26,0.0115
ENG_003569,AUD_001024,Radio,3465,3057,1.13,0.0183
ENG_003570,AUD_001024,OOH,14515,11257,1.29,0.0128
ENG_003571,AUD_001025,Digital,23005,20590,1.12,0.0329
ENG_003572,AUD_001025,Social,19787,16579,1.19,0.0408
ENG_003573,AUD_001025,OOH,4412,3769,1.17,0.0078
ENG_003574,AUD_001026,Retail,2563,2286,1.12,0.0096
ENG_003575,AUD_001026,Social,4394,3758,1.17,0.0293
ENG_003576,AUD_001027,Streaming,71521,59304,1.21,0.0156
ENG_003577,AUD_001027,OOH,9959,6417,1.55,0.0052
ENG_003578,AUD_001027,Social,7092,5701,1.24,0.0279
ENG_003579,AUD_001028,OOH,17816,11184,1.59,0.0222
ENG_003580,AUD_001028,Social,23363,18057,1.29,0.075
ENG_003581,AUD_001029,OOH,11704,7376,1.59,0.0202
ENG_003582,AUD_001029,Social,20363,17887,1.14,0.0524
ENG_003583,AUD_001029,TV,196674,137293,1.43,0.0056
ENG_003584,AUD_001029,Email,7743,5192,1.49,0.0147
ENG_003585,AUD_001030,Retail,2197,1803,1.22,0.0104
ENG_003586,AUD_001030,Radio,8129,5652,1.44,0.0134
ENG_003587,AUD_001031,Retail,4100,3644,1.13,0.0186
ENG_003588,AUD_001031,Social,21735,19341,1.12,0.0736
ENG_003589,AUD_001031,TV,149802,100228,1.49,0.0083
ENG_003590,AUD_001032,Retail,3436,2960,1.16,0.0261
ENG_003591,AUD_001032,OOH,7919,5328,1.49,0.0195
ENG_003592,AUD_001032,Radio,17577,15529,1.13,0.0058
ENG_003593,AUD_001032,TV,129349,81790,1.58,0.0082
ENG_003594,AUD_001033,Digital,40350,25819,1.56,0.0479
ENG_003595,AUD_001033,TV,116769,82006,1.42,0.006
ENG_003596,AUD_001033,Social,2361,1539,1.53,0.0507
ENG_003597,AUD_001034,Radio,19240,13954,1.38,0.0287
ENG_003598,AUD_001034,OOH,4276,3536,1.21,0.0203
ENG_003599,AUD_001034,TV,184801,164760,1.12,0.0048
ENG_003600,AUD_001034,Email,6767,4809,1.41,0.0095
ENG_003601,AUD_001035,Streaming,42611,34893,1.22,0.0101
ENG_003602,AUD_001035,Retail,2140,1423,1.5,0.016
ENG_003603,AUD_001035,Digital,33417,21162,1.58,0.0189
ENG_003604,AUD_001036,Retail,4017,3405,1.18,0.0102
ENG_003605,AUD_001036,Print,8897,5942,1.5,0.0208
ENG_003606,AUD_001036,TV,176903,146069,1.21,0.0081
ENG_003607,AUD_001036,Social,8763,6263,1.4,0.0247
ENG_003608,AUD_001036,OOH,17323,14035,1.23,0.015
ENG_003609,AUD_001037,Radio,4539,3340,1.36,0.0163
ENG_003610,AUD_001037,Social,20490,14153,1.45,0.02
ENG_003611,AUD_001037,Print,13709,10782,1.27,0.0141
ENG_003612,AUD_001037,TV,161721,118685,1.36,0.0023
ENG_003613,AUD_001037,Streaming,16897,11521,1.47,0.0133
ENG_003614,AUD_001038,Social,4464,3541,1.26,0.0733
ENG_003615,AUD_001038,Streaming,69279,48083,1.44,0.0153
ENG_003616,AUD_001038,Retail,3654,2949,1.24,0.0153
ENG_003617,AUD_001039,TV,145321,102212,1.42,0.0089
ENG_003618,AUD_001039,Streaming,69382,61913,1.12,0.0099
ENG_003619,AUD_001039,Retail,509,345,1.48,0.0253
ENG_003620,AUD_001039,OOH,15236,9654,1.58,0.0215
ENG_003621,AUD_001040,TV,82951,70808,1.17,0.0053
ENG_003622,AUD_001040,Social,10219,7191,1.42,0.0451
ENG_003623,AUD_001040,Retail,970,751,1.29,0.0036
ENG_003624,AUD_001040,OOH,5244,3706,1.42,0.0201
ENG_003625,AUD_001041,Radio,7442,5377,1.38,0.0222
ENG_003626,AUD_001041,Print,8145,6131,1.33,0.0197
ENG_003627,AUD_001042,Email,4797,4231,1.13,0.0053
ENG_003628,AUD_001042,Digital,45610,40935,1.11,0.0294
ENG_003629,AUD_001042,Streaming,38335,33282,1.15,0.0179
ENG_003630,AUD_001043,Radio,19971,12630,1.58,0.0186
ENG_003631,AUD_001043,Email,16274,11762,1.38,0.0159
ENG_003632,AUD_001043,Retail,4692,4125,1.14,0.0214
ENG_003633,AUD_001044,Digital,47411,38369,1.24,0.0208
ENG_003634,AUD_001044,Radio,16982,13716,1.24,0.0067
ENG_003635,AUD_001044,OOH,14279,9324,1.53,0.0154
ENG_003636,AUD_001045,OOH,15326,10900,1.41,0.0072
ENG_003637,AUD_001045,Streaming,54891,42765,1.28,0.01
ENG_003638,AUD_001046,Retail,890,647,1.38,0.0175
ENG_003639,AUD_001046,Radio,12039,9038,1.33,0.0201
ENG_003640,AUD_001046,Print,9639,7339,1.31,0.0078
ENG_003641,AUD_001047,OOH,18056,12640,1.43,0.0211
ENG_003642,AUD_001047,Digital,23134,14722,1.57,0.0332
ENG_003643,AUD_001048,Social,24095,15315,1.57,0.0295
ENG_003644,AUD_001048,Streaming,19335,13667,1.41,0.0097
ENG_003645,AUD_001048,Digital,7174,5552,1.29,0.0285
ENG_003646,AUD_001048,Retail,3689,2376,1.55,0.0274
ENG_003647,AUD_001049,OOH,1740,1539,1.13,0.0117
ENG_003648,AUD_001049,Retail,4472,3537,1.26,0.0145
ENG_003649,AUD_001049,TV,55173,36431,1.51,0.0033
ENG_003650,AUD_001049,Digital,35269,25721,1.37,0.0474
ENG_003651,AUD_001050,TV,165752,127811,1.3,0.0065
ENG_003652,AUD_001050,OOH,11501,7165,1.61,0.0197
ENG_003653,AUD_001050,Print,1922,1381,1.39,0.02
ENG_003654,AUD_001051,Retail,4494,2925,1.54,0.0242
ENG_003655,AUD_001051,TV,109890,75180,1.46,0.0082
ENG_003656,AUD_001052,Radio,9911,6298,1.57,0.0225
ENG_003657,AUD_001052,TV,180816,111194,1.63,0.0024
ENG_003658,AUD_001053,Digital,14406,12200,1.18,0.0135
ENG_003659,AUD_001053,TV,105209,82636,1.27,0.001
ENG_003660,AUD_001053,Retail,3415,2094,1.63,0.0237
ENG_003661,AUD_001054,Retail,2603,2266,1.15,0.025
ENG_003662,AUD_001054,OOH,15606,10189,1.53,0.0176
ENG_003663,AUD_001055,Radio,16780,12605,1.33,0.0211
ENG_003664,AUD_001055,Email,1914,1293,1.48,0.0288
ENG_003665,AUD_001055,Streaming,74819,52633,1.42,0.0155
ENG_003666,AUD_001055,Print,10599,7355,1.44,0.0279
ENG_003667,AUD_001056,Retail,2399,1580,1.52,0.0249
ENG_003668,AUD_001056,Digital,21097,17574,1.2,0.044
ENG_003669,AUD_001056,Print,19287,14720,1.31,0.0099
ENG_003670,AUD_001056,Social,24930,21438,1.16,0.0406
ENG_003671,AUD_001057,Social,19397,12801,1.52,0.0232
ENG_003672,AUD_001057,Retail,1629,1121,1.45,0.007
ENG_003673,AUD_001058,Print,14290,11411,1.25,0.0239
ENG_003674,AUD_001058,TV,118929,100062,1.19,0.0014
ENG_003675,AUD_001059,Social,23375,17419,1.34,0.073
ENG_003676,AUD_001059,Retail,2092,1383,1.51,0.0218
ENG_003677,AUD_001059,TV,111268,97981,1.14,0.0074
ENG_003678,AUD_001059,Email,2391,2121,1.13,0.0214
ENG_003679,AUD_001060,Streaming,30919,19404,1.59,0.0107
ENG_003680,AUD_001060,Digital,6105,5283,1.16,0.0366
ENG_003681,AUD_001060,Print,19644,12758,1.54,0.0074
ENG_003682,AUD_001060,TV,188434,165555,1.14,0.0052
ENG_003683,AUD_001060,Retail,4768,3023,1.58,0.0035
ENG_003684,AUD_001061,Email,6054,5313,1.14,0.0078
ENG_003685,AUD_001061,TV,191994,147284,1.3,0.009
ENG_003686,AUD_001062,TV,167894,131367,1.28,0.0038
ENG_003687,AUD_001062,Digital,28442,20675,1.38,0.0208
ENG_003688,AUD_001062,Print,3091,2692,1.15,0.0186
ENG_003689,AUD_001062,Radio,7201,5073,1.42,0.0274
ENG_003690,AUD_001062,OOH,15790,12761,1.24,0.0162
ENG_003691,AUD_001063,Print,1545,1234,1.25,0.0077
ENG_003692,AUD_001063,Digital,22198,19764,1.12,0.0158
ENG_003693,AUD_001063,OOH,8388,5209,1.61,0.0194
ENG_003694,AUD_001064,Retail,582,455,1.28,0.0184
ENG_003695,AUD_001064,Radio,1772,1411,1.26,0.019
ENG_003696,AUD_001065,OOH,8914,6992,1.27,0.0078
ENG_003697,AUD_001065,Digital,46888,39135,1.2,0.0451
ENG_003698,AUD_001065,Retail,1234,749,1.65,0.0257
ENG_003699,AUD_001065,Social,16755,11191,1.5,0.0328
ENG_003700,AUD_001066,OOH,8091,7155,1.13,0.0096
ENG_003701,AUD_001066,Print,2719,2332,1.17,0.0211
ENG_003702,AUD_001066,Digital,42780,30663,1.4,0.0308
ENG_003703,AUD_001067,Social,12307,10059,1.22,0.0643
ENG_003704,AUD_001067,Radio,1891,1176,1.61,0.0207
ENG_003705,AUD_001067,Retail,1416,1266,1.12,0.0213
ENG_003706,AUD_001068,Retail,3039,2271,1.34,0.0051
ENG_003707,AUD_001068,Email,15633,10650,1.47,0.0116
ENG_003708,AUD_001068,Print,19001,16277,1.17,0.0145
ENG_003709,AUD_001068,Digital,17371,13958,1.24,0.0168
ENG_003710,AUD_001069,OOH,5389,3790,1.42,0.0083
ENG_003711,AUD_001069,Radio,18354,12339,1.49,0.0032
ENG_003712,AUD_001069,Retail,2210,1442,1.53,0.021
ENG_003713,AUD_001069,Print,4467,3649,1.22,0.0077
ENG_003714,AUD_001069,TV,177607,113556,1.56,0.0079
ENG_003715,AUD_001070,Digital,16293,12686,1.28,0.0427
ENG_003716,AUD_001070,OOH,15681,10945,1.43,0.0114
ENG_003717,AUD_001071,Digital,19064,14088,1.35,0.0357
ENG_003718,AUD_001071,Print,17183,14241,1.21,0.0134
ENG_003719,AUD_001072,Social,6920,4480,1.54,0.0262
ENG_003720,AUD_001072,TV,151482,110403,1.37,0.0085
ENG_003721,AUD_001072,Print,6710,4263,1.57,0.0058
ENG_003722,AUD_001073,Print,8015,5537,1.45,0.0177
ENG_003723,AUD_001073,Digital,27781,21350,1.3,0.0356
ENG_003724,AUD_001073,TV,146344,130039,1.13,0.0094
ENG_003725,AUD_001073,Streaming,62135,40256,1.54,0.0137
ENG_003726,AUD_001074,Radio,19573,13528,1.45,0.0096
ENG_003727,AUD_001074,TV,128263,96137,1.33,0.0093
ENG_003728,AUD_001074,Retail,4096,2983,1.37,0.0067
ENG_003729,AUD_001075,Email,17647,12461,1.42,0.0134
ENG_003730,AUD_001075,Digital,25429,22849,1.11,0.0275
ENG_003731,AUD_001075,OOH,12734,11073,1.15,0.0104
ENG_003732,AUD_001075,Social,17274,12883,1.34,0.0203
ENG_003733,AUD_001075,Print,4853,3728,1.3,0.026
ENG_003734,AUD_001076,Print,14551,12761,1.14,0.0261
ENG_003735,AUD_001076,OOH,3183,2004,1.59,0.018
ENG_003736,AUD_001077,Radio,11858,8583,1.38,0.0142
ENG_003737,AUD_001077,Digital,25342,21839,1.16,0.027
ENG_003738,AUD_001078,OOH,2543,2124,1.2,0.0097
ENG_003739,AUD_001078,Radio,14022,10126,1.38,0.0012
ENG_003740,AUD_001078,TV,152168,101360,1.5,0.0073
ENG_003741,AUD_001078,Email,7014,5270,1.33,0.0019
ENG_003742,AUD_001078,Retail,2922,1842,1.59,0.0051
ENG_003743,AUD_001079,Radio,1904,1507,1.26,0.0056
ENG_003744,AUD_001079,TV,137721,89853,1.53,0.0027
ENG_003745,AUD_001079,Print,8347,6413,1.3,0.0061
ENG_003746,AUD_001079,Email,10230,6952,1.47,0.0248
ENG_003747,AUD_001079,Streaming,27618,24011,1.15,0.0107
ENG_003748,AUD_001080,Streaming,44544,34612,1.29,0.0121
ENG_003749,AUD_001080,Retail,1250,868,1.44,0.0038
ENG_003750,AUD_001080,OOH,11774,8038,1.46,0.0229
ENG_003751,AUD_001080,Social,19360,15090,1.28,0.0638
ENG_003752,AUD_001081,Social,22651,15583,1.45,0.0565
ENG_003753,AUD_001081,Email,3180,2321,1.37,0.0111
ENG_003754,AUD_001081,Digital,27818,24387,1.14,0.0358
ENG_003755,AUD_001081,Retail,3283,2110,1.56,0.017
ENG_003756,AUD_001082,Radio,2447,1516,1.61,0.0036
ENG_003757,AUD_001082,Streaming,49574,40958,1.21,0.0119
ENG_003758,AUD_001082,OOH,3073,1956,1.57,0.0093
ENG_003759,AUD_001082,TV,160958,108106,1.49,0.0048
ENG_003760,AUD_001082,Retail,708,544,1.3,0.0187
ENG_003761,AUD_001083,TV,50766,34751,1.46,0.01
ENG_003762,AUD_001083,Radio,11558,9033,1.28,0.0123
ENG_003763,AUD_001084,OOH,3018,1836,1.64,0.0214
ENG_003764,AUD_001084,Retail,4520,3209,1.41,0.0161
ENG_003765,AUD_001085,Retail,2732,1776,1.54,0.0015
ENG_003766,AUD_001085,Radio,10820,7020,1.54,0.0206
ENG_003767,AUD_001085,Email,10647,8987,1.18,0.0264
ENG_003768,AUD_001085,OOH,7126,5441,1.31,0.0279
ENG_003769,AUD_001086,Radio,18930,13873,1.36,0.0104
ENG_003770,AUD_001086,Retail,785,637,1.23,0.01
ENG_003771,AUD_001086,OOH,11963,10740,1.11,0.0045
ENG_003772,AUD_001086,TV,62623,48353,1.3,0.0051
ENG_003773,AUD_001086,Social,15671,12971,1.21,0.0789
ENG_003774,AUD_001087,Print,4036,3521,1.15,0.0133
ENG_003775,AUD_001087,TV,122245,77481,1.58,0.0078
ENG_003776,AUD_001087,Email,4295,2798,1.54,0.0167
ENG_003777,AUD_001087,Radio,19238,12725,1.51,0.0256
ENG_003778,AUD_001087,Social,11261,10061,1.12,0.0671
ENG_003779,AUD_001088,Email,3018,2438,1.24,0.0179
ENG_003780,AUD_001088,Digital,13611,11785,1.15,0.0266
ENG_003781,AUD_001088,Social,22505,14248,1.58,0.0425
ENG_003782,AUD_001088,Print,19459,15603,1.25,0.0268
ENG_003783,AUD_001089,Print,18161,14410,1.26,0.0154
ENG_003784,AUD_001089,TV,82615,50050,1.65,0.0025
ENG_003785,AUD_001090,Radio,5505,3347,1.64,0.0191
ENG_003786,AUD_001090,Streaming,43924,31169,1.41,0.0138
ENG_003787,AUD_001090,Email,13574,10520,1.29,0.0107
ENG_003788,AUD_001091,Social,19430,13675,1.42,0.0581
ENG_003789,AUD_001091,Retail,3966,2618,1.51,0.0148
ENG_003790,AUD_001091,OOH,19582,16840,1.16,0.0212
ENG_003791,AUD_001091,Digital,22601,17576,1.29,0.0134
ENG_003792,AUD_001091,Streaming,72069,62496,1.15,0.0129
ENG_003793,AUD_001092,Streaming,21456,13645,1.57,0.0085
ENG_003794,AUD_001092,Email,16507,12925,1.28,0.0264
ENG_003795,AUD_001093,Social,9714,6513,1.49,0.0365
ENG_003796,AUD_001093,Email,15489,9351,1.66,0.0145
ENG_003797,AUD_001093,TV,75764,48743,1.55,0.0055
ENG_003798,AUD_001094,Social,21194,16823,1.26,0.0705
ENG_003799,AUD_001094,Email,3247,2135,1.52,0.0285
ENG_003800,AUD_001094,Radio,6658,5465,1.22,0.0251
ENG_003801,AUD_001094,Retail,1660,1086,1.53,0.0026
ENG_003802,AUD_001094,OOH,10238,7737,1.32,0.0201
ENG_003803,AUD_001095,Radio,17082,12887,1.33,0.0264
ENG_003804,AUD_001095,Streaming,22857,16562,1.38,0.0088
ENG_003805,AUD_001095,Retail,3393,2520,1.35,0.0243
ENG_003806,AUD_001096,Retail,3291,2953,1.11,0.0181
ENG_003807,AUD_001096,Digital,5973,4844,1.23,0.0446
ENG_003808,AUD_001097,Email,5361,3658,1.47,0.0038
ENG_003809,AUD_001097,Retail,858,696,1.23,0.0166
ENG_003810,AUD_001097,Streaming,39248,33578,1.17,0.0168
ENG_003811,AUD_001098,OOH,10036,6652,1.51,0.002
ENG_003812,AUD_001098,Email,2942,2506,1.17,0.0224
ENG_003813,AUD_001098,Radio,16499,12740,1.3,0.0106
ENG_003814,AUD_001099,OOH,8306,5596,1.48,0.0111
ENG_003815,AUD_001099,Social,4775,3198,1.49,0.0501
ENG_003816,AUD_001100,TV,137732,118036,1.17,0.0065
ENG_003817,AUD_001100,Streaming,73767,57898,1.27,0.0133
ENG_003818,AUD_001100,Radio,10429,7521,1.39,0.0034
ENG_003819,AUD_001101,OOH,6378,3910,1.63,0.005
ENG_003820,AUD_001101,TV,77726,65836,1.18,0.0034
ENG_003821,AUD_001101,Radio,15976,13610,1.17,0.02
ENG_003822,AUD_001101,Email,15178,10402,1.46,0.0195
ENG_003823,AUD_001101,Social,12070,9660,1.25,0.0328
ENG_003824,AUD_001102,Digital,21071,18259,1.15,0.0233
ENG_003825,AUD_001102,Streaming,23161,14625,1.58,0.0091
ENG_003826,AUD_001102,Print,13352,10181,1.31,0.021
ENG_003827,AUD_001103,TV,71658,61092,1.17,0.0057
ENG_003828,AUD_001103,Digital,38340,33821,1.13,0.0472
ENG_003829,AUD_001103,Print,9407,6648,1.42,0.0204
ENG_003830,AUD_001103,Retail,2777,2278,1.22,0.0137
ENG_003831,AUD_001104,Retail,951,653,1.46,0.0083
ENG_003832,AUD_001104,OOH,11047,9914,1.11,0.0207
ENG_003833,AUD_001104,Print,15672,13336,1.18,0.0129
ENG_003834,AUD_001104,Streaming,43702,33914,1.29,0.0191
ENG_003835,AUD_001105,Radio,9473,6551,1.45,0.0211
ENG_003836,AUD_001105,Streaming,57592,42934,1.34,0.0128
ENG_003837,AUD_001105,Print,10581,8695,1.22,0.0056
ENG_003838,AUD_001105,Digital,13823,11210,1.23,0.0305
ENG_003839,AUD_001105,Email,17738,13485,1.32,0.0241
ENG_003840,AUD_001106,Print,19358,15159,1.28,0.027
ENG_003841,AUD_001106,Radio,9192,6172,1.49,0.0034
ENG_003842,AUD_001106,Email,19287,13271,1.45,0.0032
ENG_003843,AUD_001106,TV,75668,50481,1.5,0.0049
ENG_003844,AUD_001107,Radio,8033,5995,1.34,0.015
ENG_003845,AUD_001107,Retail,1585,1306,1.21,0.0299
ENG_003846,AUD_001107,OOH,4997,4495,1.11,0.0083
ENG_003847,AUD_001107,Streaming,29871,19385,1.54,0.0067
ENG_003848,AUD_001107,Print,11398,10157,1.12,0.0297
ENG_003849,AUD_001108,Social,10012,8281,1.21,0.0312
ENG_003850,AUD_001108,Email,16558,10617,1.56,0.0077
ENG_003851,AUD_001109,Digital,44269,32976,1.34,0.0187
ENG_003852,AUD_001109,TV,175175,107695,1.63,0.0071
ENG_003853,AUD_001109,Social,15077,10114,1.49,0.0341
ENG_003854,AUD_001109,Email,19253,15387,1.25,0.0171
ENG_003855,AUD_001109,OOH,17041,15019,1.13,0.0071
ENG_003856,AUD_001110,Digital,27378,23950,1.14,0.0176
ENG_003857,AUD_001110,Streaming,70298,49891,1.41,0.0152
ENG_003858,AUD_001110,TV,193149,167607,1.15,0.0081
ENG_003859,AUD_001110,Retail,3900,3444,1.13,0.0056
ENG_003860,AUD_001111,Email,13109,11322,1.16,0.0221
ENG_003861,AUD_001111,Retail,4787,3370,1.42,0.0157
ENG_003862,AUD_001112,Email,4267,3583,1.19,0.0184
ENG_003863,AUD_001112,Streaming,45424,29725,1.53,0.0068
ENG_003864,AUD_001113,Retail,516,373,1.38,0.0065
ENG_003865,AUD_001113,Digital,48124,42131,1.14,0.0398
ENG_003866,AUD_001113,Print,11458,8041,1.42,0.0245
ENG_003867,AUD_001114,Social,23190,17070,1.36,0.0259
ENG_003868,AUD_001114,Retail,4143,2644,1.57,0.0014
ENG_003869,AUD_001114,OOH,2654,2252,1.18,0.0263
ENG_003870,AUD_001115,Digital,23155,19277,1.2,0.0431
ENG_003871,AUD_001115,Retail,761,654,1.16,0.0188
ENG_003872,AUD_001115,Streaming,20623,16585,1.24,0.0195
ENG_003873,AUD_001116,Social,5383,3703,1.45,0.0336
ENG_003874,AUD_001116,Streaming,77603,61818,1.26,0.015
ENG_003875,AUD_001116,Email,6593,4560,1.45,0.0149
ENG_003876,AUD_001116,OOH,8835,7524,1.17,0.0224
ENG_003877,AUD_001116,Radio,16923,10757,1.57,0.0049
ENG_003878,AUD_001117,Radio,18684,16492,1.13,0.0135
ENG_003879,AUD_001117,OOH,3559,2188,1.63,0.0098
ENG_003880,AUD_001117,Retail,1413,1088,1.3,0.0156
ENG_003881,AUD_001118,OOH,10531,8376,1.26,0.0114
ENG_003882,AUD_001118,Digital,7445,5451,1.37,0.0328
ENG_003883,AUD_001118,Email,3526,2491,1.42,0.0247
ENG_003884,AUD_001119,Streaming,70753,52916,1.34,0.0136
ENG_003885,AUD_001119,Email,4497,3273,1.37,0.0114
ENG_003886,AUD_001119,Print,2846,2502,1.14,0.0265
ENG_003887,AUD_001120,TV,122363,84311,1.45,0.0012
ENG_003888,AUD_001120,Radio,5716,4230,1.35,0.0123
ENG_003889,AUD_001121,Digital,11376,8153,1.4,0.0236
ENG_003890,AUD_001121,Social,16445,11681,1.41,0.0215
ENG_003891,AUD_001122,TV,151170,129716,1.17,0.0078
ENG_003892,AUD_001122,Social,12429,9215,1.35,0.0387
ENG_003893,AUD_001123,Social,23713,18117,1.31,0.0681
ENG_003894,AUD_001123,Retail,3499,2627,1.33,0.0261
ENG_003895,AUD_001123,Print,8434,7238,1.17,0.0279
ENG_003896,AUD_001123,Email,4511,2942,1.53,0.0243
ENG_003897,AUD_001123,TV,190497,123381,1.54,0.0047
ENG_003898,AUD_001124,Digital,14132,11004,1.28,0.0309
ENG_003899,AUD_001124,Radio,2025,1666,1.22,0.007
ENG_003900,AUD_001124,Print,3832,2359,1.62,0.012
ENG_003901,AUD_001124,TV,110941,81230,1.37,0.0043
ENG_003902,AUD_001124,OOH,13569,11326,1.2,0.0205
ENG_003903,AUD_001125,Radio,5994,4631,1.29,0.0105
ENG_003904,AUD_001125,Digital,30776,21573,1.43,0.0427
ENG_003905,AUD_001125,Print,10128,7578,1.34,0.0075
ENG_003906,AUD_001126,Print,10728,7629,1.41,0.0271
ENG_003907,AUD_001126,Streaming,17019,11264,1.51,0.0101
ENG_003908,AUD_001127,Retail,4112,2663,1.54,0.0293
ENG_003909,AUD_001127,Digital,33638,24462,1.38,0.0447
ENG_003910,AUD_001127,Print,5118,3327,1.54,0.0274
ENG_003911,AUD_001127,Streaming,73155,52448,1.39,0.0124
ENG_003912,AUD_001128,TV,93548,77349,1.21,0.0036
ENG_003913,AUD_001128,Retail,1898,1532,1.24,0.0114
ENG_003914,AUD_001128,Print,14984,10162,1.47,0.0296
ENG_003915,AUD_001128,Digital,29000,19914,1.46,0.028
ENG_003916,AUD_001128,Radio,2723,1940,1.4,0.0077
ENG_003917,AUD_001129,Print,7194,4942,1.46,0.0228
ENG_003918,AUD_001129,TV,184106,144838,1.27,0.0092
ENG_003919,AUD_001130,Streaming,16080,10240,1.57,0.0107
ENG_003920,AUD_001130,Email,12246,8209,1.49,0.0266
ENG_003921,AUD_001130,Social,20758,14762,1.41,0.0756
ENG_003922,AUD_001131,Radio,7014,4745,1.48,0.0037
ENG_003923,AUD_001131,Retail,687,551,1.25,0.0086
ENG_003924,AUD_001132,TV,189257,159236,1.19,0.0032
ENG_003925,AUD_001132,Print,18278,14905,1.23,0.0117
ENG_003926,AUD_001132,OOH,12543,11236,1.12,0.0197
ENG_003927,AUD_001132,Retail,2338,1702,1.37,0.0103
ENG_003928,AUD_001132,Email,19410,14256,1.36,0.0232
ENG_003929,AUD_001133,OOH,6309,4981,1.27,0.0198
ENG_003930,AUD_001133,Retail,973,797,1.22,0.0256
ENG_003931,AUD_001133,Streaming,37917,27124,1.4,0.0075
ENG_003932,AUD_001133,Digital,36289,25329,1.43,0.0306
ENG_003933,AUD_001133,Radio,17211,14902,1.15,0.0163
ENG_003934,AUD_001134,OOH,16768,14721,1.14,0.0231
ENG_003935,AUD_001134,Print,8620,5318,1.62,0.0158
ENG_003936,AUD_001135,Email,15387,11643,1.32,0.0236
ENG_003937,AUD_001135,TV,118560,84407,1.4,0.002
ENG_003938,AUD_001135,Retail,2322,1866,1.24,0.0258
ENG_003939,AUD_001135,Social,10286,7445,1.38,0.0243
ENG_003940,AUD_001136,OOH,8089,5918,1.37,0.0041
ENG_003941,AUD_001136,Radio,1276,1042,1.22,0.0221
ENG_003942,AUD_001136,Streaming,58254,50129,1.16,0.0146
ENG_003943,AUD_001137,Radio,19333,16513,1.17,0.0112
ENG_003944,AUD_001137,Streaming,17286,12270,1.41,0.0172
ENG_003945,AUD_001137,Print,2361,1815,1.3,0.0081
ENG_003946,AUD_001138,Social,3133,2150,1.46,0.0684
ENG_003947,AUD_001138,TV,121720,101893,1.19,0.002
ENG_003948,AUD_001139,Digital,18849,13726,1.37,0.0231
ENG_003949,AUD_001139,Retail,616,441,1.4,0.0236
ENG_003950,AUD_001139,TV,108231,69928,1.55,0.0076
ENG_003951,AUD_001139,Radio,18180,15775,1.15,0.0087
ENG_003952,AUD_001139,Print,3321,2949,1.13,0.0142
ENG_003953,AUD_001140,TV,177018,107695,1.64,0.0051
ENG_003954,AUD_001140,Social,18335,12455,1.47,0.07
ENG_003955,AUD_001140,Radio,2870,2197,1.31,0.0148
ENG_003956,AUD_001141,OOH,4459,3979,1.12,0.0243
ENG_003957,AUD_001141,Social,5692,4179,1.36,0.0566
ENG_003958,AUD_001141,Radio,17067,11825,1.44,0.0279
ENG_003959,AUD_001142,TV,154782,122460,1.26,0.0092
ENG_003960,AUD_001142,Email,15500,11488,1.35,0.0025
ENG_003961,AUD_001143,TV,147096,116046,1.27,0.0072
ENG_003962,AUD_001143,Streaming,62196,44431,1.4,0.018
ENG_003963,AUD_001143,Retail,4957,2987,1.66,0.0037
ENG_003964,AUD_001143,OOH,18257,15940,1.15,0.0238
ENG_003965,AUD_001143,Radio,15869,9716,1.63,0.0155
ENG_003966,AUD_001144,Streaming,29617,24436,1.21,0.007
