performance_id,campaign_id,segment_id,creative_id,media_channel,impressions,clicks,conversions,cost,ROI,CTR
PERF_004010,CAM_000008,SEG_001846,CRE_000029,Print,57666,774,17,574.83,3.18,0.0134
PERF_004011,CAM_000348,SEG_002886,CRE_001342,TV,22168,372,5,400.32,1.0,0.0168
PERF_004012,CAM_000045,SEG_002416,CRE_000177,Radio,42025,710,10,248.62,2.18,0.0169
PERF_004013,CAM_000119,SEG_000885,CRE_000476,OOH,1249,21,0,10.71,-1.0,0.0176
PERF_004014,CAM_000122,SEG_001670,CRE_000486,Digital,63292,614,11,153.06,11.3,0.0097
PERF_004015,CAM_000077,SEG_000904,CRE_000307,Email,67287,1964,70,399.94,30.9,0.0292
PERF_004016,CAM_000240,SEG_001299,CRE_000960,Print,72351,1246,29,526.42,5.11,0.0172
PERF_004017,CAM_000225,SEG_001024,CRE_000897,OOH,94019,1575,53,740.15,4.06,0.0168
PERF_004018,CAM_000067,SEG_001246,CRE_000268,Streaming,61345,389,16,1381.14,1.11,0.0064
PERF_004019,CAM_000270,SEG_001702,CRE_001077,Retail,94200,1326,50,617.05,14.26,0.0141
PERF_004020,CAM_000112,SEG_001549,CRE_000447,Retail,91817,1264,45,413.62,14.46,0.0138
PERF_004021,CAM_000167,SEG_000174,CRE_000668,Social,61926,761,31,912.56,4.84,0.0123
PERF_004022,CAM_000289,SEG_001109,CRE_001153,TV,37115,522,12,667.39,0.08,0.0141
PERF_004023,CAM_000058,SEG_001046,CRE_000231,TV,11304,57,1,320.54,-0.63,0.0051
PERF_004024,CAM_000086,SEG_002640,CRE_000344,Print,75849,1156,27,526.37,3.93,0.0152
PERF_004025,CAM_000103,SEG_000398,CRE_000411,OOH,26223,363,16,225.52,6.62,0.0139
PERF_004026,CAM_000192,SEG_002412,CRE_000766,Email,10330,252,4,59.69,2.39,0.0245
PERF_004027,CAM_000138,SEG_002374,CRE_000549,OOH,97772,813,11,974.07,0.84,0.0083
PERF_004028,CAM_000169,SEG_002564,CRE_000675,Retail,82555,1633,19,396.72,3.51,0.0198
PERF_004029,CAM_000254,SEG_002571,CRE_001013,Print,65907,635,7,212.62,2.65,0.0096
PERF_004030,CAM_000400,SEG_001025,CRE_001498,Streaming,55421,936,43,753.02,2.63,0.0169
PERF_004031,CAM_000185,SEG_002143,CRE_000737,TV,36330,670,19,1054.12,2.2,0.0185
PERF_004032,CAM_000198,SEG_001485,CRE_000790,Print,14740,114,3,139.75,2.52,0.0078
PERF_004033,CAM_000026,SEG_001219,CRE_000101,Email,20502,443,16,161.05,15.22,0.0216
PERF_004034,CAM_000336,SEG_001810,CRE_001308,Retail,5954,63,1,50.75,1.56,0.0107
PERF_004035,CAM_000018,SEG_001825,CRE_000069,Retail,39131,531,19,286.34,7.12,0.0136
PERF_004036,CAM_000009,SEG_000782,CRE_000036,Digital,63817,763,18,331.67,6.49,0.012
PERF_004037,CAM_000074,SEG_000784,CRE_000293,TV,47919,272,13,1651.84,0.09,0.0057
PERF_004038,CAM_000137,SEG_002726,CRE_000547,Social,52054,610,16,261.28,10.19,0.0117
PERF_004039,CAM_000143,SEG_001382,CRE_000572,Radio,35551,558,9,131.24,11.28,0.0157
PERF_004040,CAM_000214,SEG_000035,CRE_000854,Retail,26232,436,12,175.2,6.81,0.0166
PERF_004041,CAM_000352,SEG_002817,CRE_001356,Social,21636,510,22,136.28,24.08,0.0236
PERF_004042,CAM_000294,SEG_001478,CRE_001175,Print,11351,183,5,25.9,23.38,0.0162
PERF_004043,CAM_000138,SEG_001469,CRE_000549,Email,97396,2564,83,302.68,23.68,0.0263
PERF_004044,CAM_000400,SEG_002708,CRE_001500,TV,89950,1245,16,1761.96,0.66,0.0138
PERF_004045,CAM_000072,SEG_001982,CRE_000285,Retail,56740,457,5,202.97,1.49,0.0081
PERF_004046,CAM_000398,SEG_002840,CRE_001493,Retail,1558,21,0,6.55,-1.0,0.0138
PERF_004047,CAM_000152,SEG_002337,CRE_000608,Social,84860,1694,75,780.87,8.07,0.02
PERF_004048,CAM_000020,SEG_002755,CRE_000080,Radio,41579,635,8,399.84,1.71,0.0153
PERF_004049,CAM_000116,SEG_000483,CRE_000461,TV,58233,811,23,947.7,0.66,0.0139
PERF_004050,CAM_000258,SEG_000078,CRE_001030,TV,21271,316,9,601.48,0.11,0.0149
PERF_004051,CAM_000069,SEG_002843,CRE_000274,Retail,41713,808,35,271.64,9.15,0.0194
PERF_004052,CAM_000386,SEG_001520,CRE_001456,Streaming,66296,411,6,783.15,-0.03,0.0062
PERF_004053,CAM_000040,SEG_000586,CRE_000159,Social,16717,231,4,204.39,0.58,0.0139
PERF_004054,CAM_000279,SEG_002653,CRE_001116,TV,3785,21,0,88.39,-1.0,0.0057
PERF_004055,CAM_000003,SEG_001225,CRE_000009,Email,84676,2179,63,589.95,4.83,0.0257
PERF_004056,CAM_000131,SEG_000834,CRE_000521,Print,59173,321,9,330.81,1.96,0.0054
PERF_004057,CAM_000058,SEG_001093,CRE_000231,Retail,8887,170,2,60.72,2.74,0.0192
PERF_004058,CAM_000003,SEG_000720,CRE_000010,Retail,67813,1189,45,348.48,20.35,0.0175
PERF_004059,CAM_000029,SEG_002284,CRE_000115,Digital,69969,706,29,376.31,9.09,0.0101
PERF_004060,CAM_000099,SEG_001197,CRE_000396,OOH,62527,1116,54,161.87,25.91,0.0179
PERF_004061,CAM_000036,SEG_002645,CRE_000144,Email,91891,1405,18,537.75,3.96,0.0153
PERF_004062,CAM_000325,SEG_000137,CRE_001273,OOH,22699,433,16,92.39,26.03,0.0191
PERF_004063,CAM_000276,SEG_001660,CRE_001103,Streaming,72811,526,21,1721.99,-0.16,0.0072
PERF_004064,CAM_000072,SEG_002442,CRE_000285,Radio,6305,122,5,42.2,16.39,0.0195
PERF_004065,CAM_000092,SEG_000973,CRE_000365,Streaming,34503,535,20,534.1,4.58,0.0155
PERF_004066,CAM_000331,SEG_001719,CRE_001292,Email,84999,2376,107,226.09,51.74,0.028
PERF_004067,CAM_000250,SEG_002273,CRE_001000,TV,37177,599,29,1308.75,1.32,0.0161
PERF_004068,CAM_000382,SEG_001717,CRE_001446,Print,77517,780,14,239.28,2.68,0.0101
PERF_004069,CAM_000372,SEG_000405,CRE_001416,Streaming,90028,632,13,1431.07,0.35,0.007
PERF_004070,CAM_000285,SEG_002701,CRE_001139,TV,59994,1196,53,1799.27,0.69,0.0199
PERF_004071,CAM_000238,SEG_000220,CRE_000952,OOH,31772,169,5,123.95,2.02,0.0053
PERF_004072,CAM_000093,SEG_000728,CRE_000370,Email,20066,173,8,41.15,12.15,0.0086
PERF_004073,CAM_000077,SEG_001436,CRE_000308,Social,36285,679,21,499.32,3.99,0.0187
PERF_004074,CAM_000056,SEG_002882,CRE_000224,Social,17405,393,6,164.94,1.31,0.0226
PERF_004075,CAM_000310,SEG_001856,CRE_001229,Streaming,68488,707,18,797.17,3.49,0.0103
PERF_004076,CAM_000255,SEG_002851,CRE_001020,Social,18099,99,2,250.62,0.48,0.0055
PERF_004077,CAM_000149,SEG_000480,CRE_000596,Email,60490,370,6,600.68,0.91,0.0061
PERF_004078,CAM_000136,SEG_002944,CRE_000542,Retail,49961,604,23,495.58,4.15,0.0121
PERF_004079,CAM_000223,SEG_001910,CRE_000889,Social,16544,330,4,117.23,1.22,0.02
PERF_004080,CAM_000089,SEG_002498,CRE_000353,Social,25413,217,4,203.24,1.44,0.0086
PERF_004081,CAM_000274,SEG_002728,CRE_001094,TV,6383,36,0,217.96,-1.0,0.0057
PERF_004082,CAM_000193,SEG_001479,CRE_000770,Print,28541,307,11,155.35,8.13,0.0108
PERF_004083,CAM_000033,SEG_000253,CRE_000130,TV,76862,1111,50,2782.23,1.51,0.0145
PERF_004084,CAM_000135,SEG_000841,CRE_000540,Email,89503,945,11,377.44,0.5,0.0106
PERF_004085,CAM_000253,SEG_001477,CRE_001009,Social,17737,350,12,123.89,9.05,0.0198
PERF_004086,CAM_000368,SEG_000623,CRE_001403,Radio,99259,1379,21,877.53,0.93,0.0139
PERF_004087,CAM_000298,SEG_000100,CRE_001189,Streaming,36315,350,12,655.48,0.6,0.0097
PERF_004088,CAM_000278,SEG_001379,CRE_001109,Social,13239,319,12,67.16,23.99,0.0241
PERF_004089,CAM_000021,SEG_002706,CRE_000082,Streaming,25594,206,9,445.89,0.53,0.0081
PERF_004090,CAM_000071,SEG_001601,CRE_000282,Digital,67231,643,7,253.77,1.34,0.0096
PERF_004091,CAM_000369,SEG_002887,CRE_001405,Digital,91952,946,40,350.72,13.98,0.0103
PERF_004092,CAM_000389,SEG_002770,CRE_001465,Email,9084,83,1,47.56,1.89,0.0092
PERF_004093,CAM_000192,SEG_002270,CRE_000768,Email,77697,836,40,251.64,9.39,0.0108
PERF_004094,CAM_000275,SEG_000120,CRE_001098,Print,58332,551,15,371.6,6.88,0.0095
PERF_004095,CAM_000368,SEG_001322,CRE_001404,Radio,12995,246,11,64.18,15.98,0.019
PERF_004096,CAM_000144,SEG_002450,CRE_000575,Radio,27605,252,4,237.66,1.17,0.0092
PERF_004097,CAM_000087,SEG_001498,CRE_000347,Streaming,39412,439,6,936.75,-0.6,0.0112
PERF_004098,CAM_000189,SEG_002955,CRE_000755,Radio,78954,1243,49,628.59,6.19,0.0158
PERF_004099,CAM_000127,SEG_000701,CRE_000505,Retail,14670,127,2,77.91,3.79,0.0087
PERF_004100,CAM_000320,SEG_002082,CRE_001259,Email,80022,2185,54,233.67,22.66,0.0273
PERF_004101,CAM_000390,SEG_001323,CRE_001468,Retail,47833,735,19,98.36,18.78,0.0154
PERF_004102,CAM_000063,SEG_001565,CRE_000251,OOH,26313,358,12,222.71,3.8,0.0136
PERF_004103,CAM_000203,SEG_001961,CRE_000810,Radio,62268,1216,35,604.8,7.05,0.0195
PERF_004104,CAM_000050,SEG_002384,CRE_000198,Digital,1333,7,0,9.77,-1.0,0.0055
PERF_004105,CAM_000100,SEG_001542,CRE_000399,OOH,5072,38,1,33.08,2.86,0.0077
PERF_004106,CAM_000289,SEG_000113,CRE_001153,Streaming,20734,411,15,337.19,4.31,0.0198
PERF_004107,CAM_000112,SEG_001942,CRE_000445,Email,18844,215,6,111.67,3.41,0.0114
PERF_004108,CAM_000082,SEG_000099,CRE_000327,OOH,10282,154,2,92.5,3.03,0.015
PERF_004109,CAM_000222,SEG_000598,CRE_000885,TV,13125,172,8,259.4,2.49,0.0131
PERF_004110,CAM_000193,SEG_002040,CRE_000769,Digital,64147,813,13,336.03,3.26,0.0127
PERF_004111,CAM_000092,SEG_000154,CRE_000366,Streaming,82663,550,8,1198.82,0.32,0.0067
PERF_004112,CAM_000340,SEG_001656,CRE_001319,Retail,36533,718,20,347.81,9.34,0.0197
PERF_004113,CAM_000081,SEG_002202,CRE_000322,Retail,72470,1014,15,511.89,2.43,0.014
PERF_004114,CAM_000134,SEG_002575,CRE_000534,Email,93572,1314,39,726.8,2.59,0.014
PERF_004115,CAM_000007,SEG_000587,CRE_000027,Social,13630,337,9,200.91,5.79,0.0247
PERF_004116,CAM_000013,SEG_002142,CRE_000051,Print,12173,242,11,53.99,16.69,0.0199
PERF_004117,CAM_000203,SEG_000979,CRE_000809,Print,82866,768,11,701.19,1.92,0.0093
PERF_004118,CAM_000321,SEG_001151,CRE_001262,Email,47297,779,16,153.05,9.98,0.0165
PERF_004119,CAM_000218,SEG_002983,CRE_000869,Radio,90650,1430,63,448.43,14.26,0.0158
PERF_004120,CAM_000301,SEG_001396,CRE_001203,Digital,25837,181,8,165.8,3.73,0.007
PERF_004121,CAM_000300,SEG_001719,CRE_001197,Streaming,30824,479,20,319.77,7.22,0.0156
PERF_004122,CAM_000053,SEG_000925,CRE_000211,Digital,78899,505,15,174.18,6.61,0.0064
PERF_004123,CAM_000099,SEG_000352,CRE_000395,Radio,81634,453,18,725.62,1.97,0.0055
PERF_004124,CAM_000045,SEG_001460,CRE_000179,Radio,21703,388,16,165.54,14.94,0.0179
PERF_004125,CAM_000197,SEG_003002,CRE_000788,Digital,15835,216,10,121.04,3.31,0.0137
PERF_004126,CAM_000260,SEG_001922,CRE_001039,Streaming,26449,424,14,621.44,0.44,0.0161
PERF_004127,CAM_000058,SEG_000450,CRE_000232,Email,91932,952,33,522.67,7.31,0.0104
PERF_004128,CAM_000032,SEG_001245,CRE_000126,Radio,85822,1666,25,332.44,11.34,0.0194
PERF_004129,CAM_000317,SEG_002467,CRE_001250,Email,51391,803,27,342.83,9.24,0.0156
PERF_004130,CAM_000299,SEG_003004,CRE_001196,Digital,89083,497,12,602.54,0.8,0.0056
PERF_004131,CAM_000171,SEG_001301,CRE_000681,TV,25698,369,10,537.58,0.05,0.0144
PERF_004132,CAM_000122,SEG_002949,CRE_000486,Social,46378,782,26,381.96,11.81,0.0169
PERF_004133,CAM_000038,SEG_001418,CRE_000149,Digital,95172,1175,45,389.7,8.28,0.0124
PERF_004134,CAM_000339,SEG_001717,CRE_001316,Email,41630,860,39,266.39,21.08,0.0207
PERF_004135,CAM_000032,SEG_000372,CRE_000127,Retail,18187,95,2,157.47,-0.29,0.0052
PERF_004136,CAM_000178,SEG_002566,CRE_000710,Print,30053,250,3,238.15,0.82,0.0083
PERF_004137,CAM_000179,SEG_001937,CRE_000713,OOH,51010,747,16,185.35,5.55,0.0147
PERF_004138,CAM_000101,SEG_002362,CRE_000402,Social,5319,97,2,43.04,7.54,0.0183
PERF_004139,CAM_000282,SEG_000611,CRE_001126,Social,12679,259,2,136.18,1.78,0.0205
PERF_004140,CAM_000028,SEG_002218,CRE_000109,Print,74986,710,8,726.02,1.0,0.0095
PERF_004141,CAM_000040,SEG_000567,CRE_000159,Social,57653,784,30,703.58,1.88,0.0136
PERF_004142,CAM_000314,SEG_001523,CRE_001241,Digital,97314,1033,17,538.42,1.74,0.0106
PERF_004143,CAM_000188,SEG_000664,CRE_000752,Print,79629,924,24,545.01,4.2,0.0116
PERF_004144,CAM_000189,SEG_001303,CRE_000753,Retail,12758,110,1,36.56,3.14,0.0086
PERF_004145,CAM_000343,SEG_000284,CRE_001329,Social,5046,29,0,62.71,-1.0,0.0058
PERF_004146,CAM_000399,SEG_002406,CRE_001496,Streaming,15112,269,5,209.08,0.99,0.0178
PERF_004147,CAM_000393,SEG_002623,CRE_001478,Digital,33902,364,7,258.83,3.34,0.0108
PERF_004148,CAM_000099,SEG_000506,CRE_000396,Radio,41419,719,18,269.24,6.77,0.0174
PERF_004149,CAM_000236,SEG_002084,CRE_000943,Radio,58079,563,15,503.55,4.36,0.0097
PERF_004150,CAM_000048,SEG_000297,CRE_000191,Digital,80523,639,22,439.75,3.72,0.0079
PERF_004151,CAM_000037,SEG_000173,CRE_000148,Digital,63763,406,18,389.75,5.56,0.0064
PERF_004152,CAM_000181,SEG_002024,CRE_000724,TV,20885,263,11,552.16,0.73,0.0126
PERF_004153,CAM_000228,SEG_000269,CRE_000911,Retail,46811,447,14,356.01,3.4,0.0096
PERF_004154,CAM_000183,SEG_001919,CRE_000731,OOH,63161,1235,45,405.77,20.87,0.0196
PERF_004155,CAM_000037,SEG_000689,CRE_000148,Email,98515,1634,74,358.66,23.05,0.0166
PERF_004156,CAM_000162,SEG_001556,CRE_000648,Print,90633,1168,32,807.16,1.34,0.0129
PERF_004157,CAM_000034,SEG_001289,CRE_000134,Print,49384,510,24,124.06,10.68,0.0103
PERF_004158,CAM_000278,SEG_002781,CRE_001110,Digital,58630,429,16,445.77,5.69,0.0073
PERF_004159,CAM_000096,SEG_000219,CRE_000384,Streaming,41137,306,8,465.37,1.39,0.0075
PERF_004160,CAM_000268,SEG_002452,CRE_001070,Digital,29806,356,9,86.79,6.24,0.012
PERF_004161,CAM_000101,SEG_000583,CRE_000403,Retail,34678,557,8,258.23,4.76,0.0161
PERF_004162,CAM_000090,SEG_000495,CRE_000358,Digital,96715,714,11,389.74,3.24,0.0074
PERF_004163,CAM_000241,SEG_000016,CRE_000962,Digital,30476,397,8,160.92,8.9,0.013
PERF_004164,CAM_000132,SEG_001103,CRE_000528,Retail,8897,165,2,64.93,2.61,0.0186
PERF_004165,CAM_000332,SEG_001153,CRE_001296,Email,71628,1320,32,289.35,19.69,0.0184
PERF_004166,CAM_000024,SEG_000050,CRE_000094,Radio,62370,1005,44,506.73,13.99,0.0161
PERF_004167,CAM_000130,SEG_002658,CRE_000520,Retail,81720,690,33,622.41,5.78,0.0084
PERF_004168,CAM_000102,SEG_000663,CRE_000408,Social,96717,755,10,683.05,1.19,0.0078
PERF_004169,CAM_000094,SEG_002122,CRE_000375,Social,32905,264,3,330.81,0.42,0.008
PERF_004170,CAM_000088,SEG_001537,CRE_000352,Print,84726,787,39,206.26,23.05,0.0093
PERF_004171,CAM_000267,SEG_001875,CRE_001068,OOH,17632,260,12,66.78,29.37,0.0148
PERF_004172,CAM_000155,SEG_002270,CRE_000620,OOH,84160,1481,33,290.87,18.27,0.0176
PERF_004173,CAM_000135,SEG_002000,CRE_000537,Social,2206,41,2,29.45,9.41,0.0187
PERF_004174,CAM_000354,SEG_002103,CRE_001361,Digital,81840,1192,59,595.68,17.09,0.0146
PERF_004175,CAM_000196,SEG_000928,CRE_000782,Social,11434,136,5,146.95,3.98,0.0119
PERF_004176,CAM_000234,SEG_000966,CRE_000934,TV,30177,402,12,792.78,0.05,0.0133
PERF_004177,CAM_000002,SEG_001705,CRE_000008,Social,29155,255,6,373.13,0.82,0.0088
PERF_004178,CAM_000296,SEG_001413,CRE_001184,TV,51183,592,26,942.56,3.48,0.0116
PERF_004179,CAM_000170,SEG_001874,CRE_000678,TV,70097,454,10,1630.55,0.1,0.0065
PERF_004180,CAM_000091,SEG_001779,CRE_000364,Digital,76556,695,10,225.52,6.49,0.0091
PERF_004181,CAM_000271,SEG_002351,CRE_001081,Print,41950,672,19,148.8,9.76,0.016
PERF_004182,CAM_000266,SEG_000348,CRE_001064,Streaming,21872,306,11,449.91,3.01,0.014
PERF_004183,CAM_000027,SEG_001646,CRE_000105,Print,24719,244,4,131.91,3.83,0.0099
PERF_004184,CAM_000353,SEG_000845,CRE_001359,Email,13559,448,13,82.87,19.21,0.0331
PERF_004185,CAM_000256,SEG_001556,CRE_001023,OOH,61905,377,4,411.71,-0.45,0.0061
PERF_004186,CAM_000125,SEG_002399,CRE_000497,Social,86577,1727,28,1252.25,1.64,0.02
PERF_004187,CAM_000093,SEG_001630,CRE_000370,Radio,64104,525,13,318.33,6.76,0.0082
PERF_004188,CAM_000284,SEG_000617,CRE_001135,Radio,74766,1114,14,392.35,4.07,0.0149
PERF_004189,CAM_000279,SEG_001469,CRE_001114,Digital,4501,50,0,9.3,-1.0,0.0112
PERF_004190,CAM_000222,SEG_001755,CRE_000885,OOH,43907,844,9,278.3,5.14,0.0192
PERF_004191,CAM_000113,SEG_000941,CRE_000451,OOH,60704,845,34,340.1,14.27,0.0139
PERF_004192,CAM_000322,SEG_002621,CRE_001264,Social,10234,195,8,140.34,8.01,0.0191
PERF_004193,CAM_000167,SEG_001663,CRE_000665,OOH,38325,560,13,200.63,5.54,0.0146
PERF_004194,CAM_000379,SEG_001930,CRE_001435,Social,86843,755,21,1196.0,0.48,0.0087
PERF_004195,CAM_000240,SEG_002202,CRE_000959,Digital,25870,194,2,91.06,2.05,0.0075
PERF_004196,CAM_000319,SEG_002364,CRE_001257,Streaming,11482,155,4,249.22,1.87,0.0136
PERF_004197,CAM_000388,SEG_002055,CRE_001464,Print,25436,462,6,234.83,2.15,0.0182
PERF_004198,CAM_000220,SEG_002474,CRE_000878,Retail,66609,872,34,151.18,26.99,0.0131
PERF_004199,CAM_000351,SEG_001907,CRE_001351,Digital,27164,288,4,179.85,1.82,0.0106
PERF_004200,CAM_000368,SEG_001627,CRE_001403,Radio,89179,832,39,221.64,33.82,0.0093
PERF_004201,CAM_000116,SEG_000118,CRE_000462,Email,2821,22,0,23.66,-1.0,0.008
PERF_004202,CAM_000332,SEG_001054,CRE_001295,Retail,53879,874,15,180.9,8.69,0.0162
PERF_004203,CAM_000298,SEG_002344,CRE_001190,Radio,77861,1061,40,650.79,8.98,0.0136
PERF_004204,CAM_000103,SEG_000192,CRE_000412,Social,80523,658,8,524.63,0.24,0.0082
PERF_004205,CAM_000361,SEG_002490,CRE_001381,TV,54769,847,35,1549.48,2.89,0.0155
PERF_004206,CAM_000164,SEG_000233,CRE_000653,Streaming,43817,472,15,678.77,2.81,0.0108
PERF_004207,CAM_000120,SEG_000006,CRE_000478,Retail,75676,535,6,746.06,-0.37,0.0071
PERF_004208,CAM_000347,SEG_000771,CRE_001339,TV,27823,471,10,535.41,1.54,0.0169
PERF_004209,CAM_000379,SEG_001371,CRE_001437,Streaming,73527,1097,18,1054.64,0.18,0.0149
PERF_004210,CAM_000174,SEG_001574,CRE_000695,TV,94066,1280,48,2102.33,2.54,0.0136
PERF_004211,CAM_000185,SEG_001204,CRE_000738,Radio,56226,781,30,208.74,10.39,0.0139
PERF_004212,CAM_000144,SEG_001438,CRE_000573,Radio,33130,227,5,147.63,2.22,0.0069
PERF_004213,CAM_000246,SEG_002423,CRE_000983,Radio,55916,526,10,324.18,1.45,0.0094
PERF_004214,CAM_000322,SEG_002392,CRE_001264,Print,8178,74,1,20.3,4.59,0.0092
PERF_004215,CAM_000079,SEG_000371,CRE_000315,Streaming,60619,956,19,800.06,2.23,0.0158
PERF_004216,CAM_000014,SEG_001434,CRE_000053,Email,37957,417,17,360.27,3.13,0.011
PERF_004217,CAM_000344,SEG_000440,CRE_001331,OOH,41312,570,19,392.87,5.41,0.0138
PERF_004218,CAM_000211,SEG_001984,CRE_000844,Email,14047,463,17,40.64,46.16,0.033
PERF_004219,CAM_000028,SEG_000595,CRE_000112,OOH,34119,679,33,154.37,12.02,0.0199
PERF_004220,CAM_000244,SEG_001886,CRE_000973,OOH,67765,1333,63,207.38,19.55,0.0197
PERF_004221,CAM_000287,SEG_002867,CRE_001146,Streaming,57721,582,17,995.48,0.99,0.0101
PERF_004222,CAM_000293,SEG_000276,CRE_001170,Print,63517,565,16,624.44,1.59,0.0089
PERF_004223,CAM_000041,SEG_000888,CRE_000162,Print,20353,304,12,140.58,3.82,0.015
PERF_004224,CAM_000292,SEG_001556,CRE_001168,Radio,47012,294,12,116.46,16.39,0.0063
PERF_004225,CAM_000283,SEG_000620,CRE_001129,Digital,57977,376,10,199.77,4.55,0.0065
PERF_004226,CAM_000208,SEG_001682,CRE_000832,Email,89834,3028,49,855.76,4.5,0.0337
PERF_004227,CAM_000374,SEG_000413,CRE_001420,Retail,49037,478,11,126.96,4.79,0.0098
PERF_004228,CAM_000250,SEG_003006,CRE_000997,Radio,42694,712,17,159.38,13.49,0.0167
PERF_004229,CAM_000078,SEG_002161,CRE_000311,Streaming,46724,542,18,720.27,1.83,0.0116
PERF_004230,CAM_000071,SEG_001565,CRE_000283,Radio,53812,623,11,109.09,9.0,0.0116
PERF_004231,CAM_000342,SEG_001130,CRE_001324,Retail,29874,478,19,131.39,12.32,0.016
PERF_004232,CAM_000245,SEG_000926,CRE_000978,Retail,64477,881,33,389.51,9.26,0.0137
PERF_004233,CAM_000220,SEG_002919,CRE_000880,Email,72824,2068,63,705.58,16.07,0.0284
PERF_004234,CAM_000298,SEG_001108,CRE_001192,Streaming,57231,784,11,886.28,0.93,0.0137
PERF_004235,CAM_000379,SEG_001626,CRE_001435,Digital,74542,1114,24,162.26,23.19,0.0149
PERF_004236,CAM_000111,SEG_002938,CRE_000443,Radio,96285,1908,71,811.23,13.57,0.0198
PERF_004237,CAM_000073,SEG_001724,CRE_000290,Print,34910,419,12,226.19,6.02,0.012
PERF_004238,CAM_000106,SEG_002353,CRE_000421,Print,60707,651,9,343.28,0.55,0.0107
PERF_004239,CAM_000013,SEG_002610,CRE_000049,Digital,30756,366,16,175.49,11.82,0.0119
PERF_004240,CAM_000026,SEG_000660,CRE_000102,TV,12926,219,9,296.1,0.87,0.0169
PERF_004241,CAM_000070,SEG_001773,CRE_000278,Retail,39943,707,15,395.01,1.05,0.0177
PERF_004242,CAM_000117,SEG_000130,CRE_000467,OOH,17763,322,7,58.43,7.69,0.0182
PERF_004243,CAM_000115,SEG_001244,CRE_000460,TV,47150,518,17,1820.7,0.39,0.011
PERF_004244,CAM_000164,SEG_000081,CRE_000653,Email,9099,198,8,85.8,4.07,0.0218
PERF_004245,CAM_000291,SEG_001907,CRE_001164,Digital,90349,905,23,494.77,3.63,0.01
PERF_004246,CAM_000175,SEG_001379,CRE_000700,Print,34190,594,9,68.76,22.33,0.0174
PERF_004247,CAM_000059,SEG_002181,CRE_000236,OOH,49626,979,27,100.73,17.11,0.0197
PERF_004248,CAM_000048,SEG_002692,CRE_000189,TV,67233,378,16,1479.48,0.28,0.0056
PERF_004249,CAM_000154,SEG_003000,CRE_000613,TV,47530,299,7,1048.33,0.24,0.0063
PERF_004250,CAM_000067,SEG_002078,CRE_000267,Radio,67397,1191,45,613.82,11.11,0.0177
PERF_004251,CAM_000345,SEG_000235,CRE_001334,Digital,62241,413,17,313.82,2.7,0.0066
PERF_004252,CAM_000142,SEG_000298,CRE_000567,Streaming,57334,729,17,1233.06,0.52,0.0127
PERF_004253,CAM_000098,SEG_001814,CRE_000389,Streaming,31090,236,5,464.28,-0.24,0.0076
PERF_004254,CAM_000136,SEG_001907,CRE_000543,Digital,69205,616,17,186.87,11.78,0.0089
PERF_004255,CAM_000089,SEG_000184,CRE_000356,Social,25666,563,21,272.18,9.25,0.0219
PERF_004256,CAM_000229,SEG_002865,CRE_000915,Email,96976,2760,88,929.13,15.49,0.0285
PERF_004257,CAM_000013,SEG_001884,CRE_000052,OOH,84465,1160,34,781.64,3.41,0.0137
PERF_004258,CAM_000306,SEG_000545,CRE_001216,Streaming,97047,1204,28,1019.69,1.96,0.0124
PERF_004259,CAM_000074,SEG_002539,CRE_000295,OOH,60908,957,32,517.74,7.3,0.0157
PERF_004260,CAM_000097,SEG_002958,CRE_000386,Streaming,15254,114,4,292.46,1.16,0.0075
PERF_004261,CAM_000199,SEG_002224,CRE_000793,TV,86511,758,19,2444.5,0.05,0.0088
PERF_004262,CAM_000010,SEG_002022,CRE_000040,Retail,16270,107,2,75.03,1.33,0.0066
PERF_004263,CAM_000038,SEG_000936,CRE_000149,Print,34668,265,10,240.27,3.8,0.0077
PERF_004264,CAM_000204,SEG_001254,CRE_000816,Streaming,2265,34,1,37.83,3.04,0.0151
PERF_004265,CAM_000202,SEG_002135,CRE_000808,TV,59381,775,36,2278.75,2.16,0.0131
PERF_004266,CAM_000086,SEG_000349,CRE_000341,Retail,5637,55,2,49.44,6.61,0.0098
PERF_004267,CAM_000198,SEG_000628,CRE_000790,Email,19291,496,19,188.11,8.13,0.0257
PERF_004268,CAM_000242,SEG_000971,CRE_000968,Radio,12455,136,3,31.47,12.97,0.011
PERF_004269,CAM_000024,SEG_001173,CRE_000095,Social,43955,291,10,417.91,0.33,0.0066
PERF_004270,CAM_000243,SEG_002534,CRE_000971,Retail,54980,926,22,232.55,7.02,0.0169
PERF_004271,CAM_000099,SEG_002217,CRE_000394,Streaming,11616,212,5,286.29,0.68,0.0183
PERF_004272,CAM_000110,SEG_000956,CRE_000437,Retail,93344,1861,81,724.04,10.09,0.0199
PERF_004273,CAM_000078,SEG_002410,CRE_000312,Retail,2680,17,0,26.11,-1.0,0.0065
PERF_004274,CAM_000287,SEG_002458,CRE_001146,Print,35435,400,18,152.0,20.57,0.0113
PERF_004275,CAM_000380,SEG_000053,CRE_001438,Email,97463,2557,118,301.79,67.12,0.0262
PERF_004276,CAM_000085,SEG_002228,CRE_000340,Retail,68386,835,29,623.76,2.32,0.0122
PERF_004277,CAM_000085,SEG_001689,CRE_000339,Email,85366,850,28,396.77,6.01,0.01
